Familia,Num_Grupo,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€)
PRODUCTOS AMBIENTE,904,"Platos Preparados,Sopas y Caldos",4631,CSV-P/P-CALDO DE VERDURAS 1 LITRO,UND,6.62,6.62
PRODUCTOS AMBIENTE,906,B - Zumos - Z - Zumos,9935,Z-MELOCOTON DON SIMON6x200 ML,UND,9.89,9.89
PRODUCTOS AMBIENTE,906,B - Zumos - Z - Zumos,9936,Z-ZUMO NARANJA DON SIMON P6X200 ML,UND,1.2,1.2
PRODUCTOS AMBIENTE,906,B - Zumos - Z - Zumos,9937,Z-PIÑA DON SIMON6x200 ML,UND,3.48,3.48
PRODUCTOS AMBIENTE,906,B - Zumos - Z - Zumos,9533,Z- MELOCOTON CRISTAL 200 ML,UND,6.79,6.79
PRODUCTOS AMBIENTE,906,B - Zumos - Z - Zumos,9534,Z- PIÑA COFRUTOS CRISTAL 200 ML,UND,2.72,2.72
PRODUCTOS AMBIENTE,906,B - Zumos - Z - Zumos,9535,Z-ZUMO TOMATE CRISTAL 200 ML,UND,8.67,8.67
PRODUCTOS AMBIENTE,906,B - Zumos - Z - Zumos,9536,Z-ZUMO MANZANA CRISTAL 200 ML,UND,1.92,1.92
PRODUCTOS AMBIENTE,907,Aceitunas,8821,AC-PEPINILLOS EN VINAGRE 340 GR,UND,6.81,6.81
PRODUCTOS AMBIENTE,907,Aceitunas,8822,AC-BANDERILLA PICANTE 340 GR,UND,2.37,2.37
PRODUCTOS AMBIENTE,907,Aceitunas,8823,AC-GUINDILLA PICANTE 340 GR,UND,8.23,8.23
PRODUCTOS AMBIENTE,907,Aceitunas,8824,AC-CEBOLLITAS EN VINAGRE 340 GR,UND,5.49,5.49
PRODUCTOS AMBIENTE,907,Aceitunas,8819,AC-MANZANILLA C/H 350 GR,UND,5.07,5.07
PRODUCTOS AMBIENTE,908,A - Conservas - SLS- Salsas HORECA,9685,SLS-MAYONESA CASERA 2L,UND,2.64,2.64
PRODUCTOS AMBIENTE,908,A - Conservas - SLS- Salsas HORECA,9687,SLS-BARBACOA-GP-1850 GR,UND,3.33,3.33
PRODUCTOS AMBIENTE,908,A - Conservas - SLS- Salsas HORECA,9688,SLS-KETCHUP-GP-1850 GR,UND,4.64,4.64
PRODUCTOS AMBIENTE,909,A - Conservas - CSV -Patés,9305,PS-PATE TARRADELLAS PIMIENTA 125GR,UND,0.51,0.51
PRODUCTOS AMBIENTE,909,A - Conservas - CSV -Patés,9306,PS-PATE TARRADELLAS FINAS HIERBAS 125 GR,UND,5.86,5.86
PRODUCTOS AMBIENTE,909,A - Conservas - CSV -Patés,9886,CSV-PS-PATE FOIGRAS LA PIARA P-3,UND,7.67,7.67
PRODUCTOS AMBIENTE,910,"Batidos, Zumos y Leches",9395,L-YOGURT-COCO PASCUAL P-4,UND,7.34,7.34
PRODUCTOS AMBIENTE,910,"Batidos, Zumos y Leches",9390,L-YOGURT-NATURAL AZ PASCUAL P-4,UND,0.85,0.85
PRODUCTOS AMBIENTE,911,A - Arroces,9026,ARROZ EXTRA DACSA 1 K,UND,2.15,2.15
PRODUCTOS AMBIENTE,911,A - Arroces,9016,ARROZ BASMATI DACSA 1K,UND,2.44,2.44
PRODUCTOS AMBIENTE,911,A - Arroces,9007,ARROZ BOMBA DACSA 1K,UND,6.42,6.42
PRODUCTOS AMBIENTE,911,A - Arroces,9009,ARROZ VAPORIZADO DACSA 1 K,UND,8.78,8.78
PRODUCTOS AMBIENTE,911,A - Arroces,6455,ARROZ EXTRA FALLERA 1 K,UND,5.29,5.29
PRODUCTOS AMBIENTE,911,A - Arroces,9770,ARROZ BOMBA LA CARRETA 1 K,UND,2.95,2.95
PRODUCTOS AMBIENTE,911,A - Arroces,9779,ARROZ REDONDO 1 KG(DO VLC),UND,9.63,9.63
PRODUCTOS AMBIENTE,911,A - Arroces,9781,ARROZ BOMBA LA FALLERA 1KG,UND,9.01,9.01
PRODUCTOS AMBIENTE,911,A - Arroces,9954,ARROZ INTEGRAL C/QUIN BRILLANTE VASO P2,UND,5.75,5.75
PRODUCTOS AMBIENTE,911,A - Arroces,9958,VASITO ARROZ REDONDO BRILLANTE 125 GR P2,UND,9.18,9.18
PRODUCTOS AMBIENTE,913,A - Harinas - HA - Harinas,9860,HA-HARINA FRITURAS HARICAMAN 1 K,UND,1.94,1.94
PRODUCTOS AMBIENTE,913,A - Harinas - HA - Harinas,5205,HA-MAIZENA HARINA FINA MAIZ 400 G,UND,6.37,6.37
PRODUCTOS AMBIENTE,913,A - Harinas - HA - Harinas,1445,HA-HARINA TRIGO ALTEZA 1KG,UND,8.58,8.58
PRODUCTOS AMBIENTE,913,A - Harinas - HA - Harinas,1447,HA-HARINA TRIGO HARICAMAN 1 K,UND,3.78,3.78
PRODUCTOS AMBIENTE,914,L - Leche - L - Entera,6411,L-LECHE ENTERA ASTURIANA 1.5 L,UND,8.7,8.7
PRODUCTOS AMBIENTE,914,L - Leche - L - Entera,9388,L-LECHE S/ LACTOSA ENTERA PASCUAL 1L,UND,3.14,3.14
PRODUCTOS AMBIENTE,914,L - Leche - L - Entera,9483,L-LECHE ENTERA PASCUAL  1 L,UND,1.4,1.4
PRODUCTOS AMBIENTE,914,L - Leche - L - Entera,9497,L-LECHE CALCIO ENTERA PASCUAL 1L,UND,0.61,0.61
PRODUCTOS AMBIENTE,915,B - V - Vinos - Cavas,9798,CV-HOYA CADENAS SEMI SECO 75 CL,UND,9.46,9.46
PRODUCTOS AMBIENTE,915,B - V - Vinos - Cavas,9756,CV-CAVA J.SERRA BRUT NATURE 750CL,UND,9.61,9.61
PRODUCTOS AMBIENTE,916,L - BT- Batidos,9567,BT-BATIDO COLA CAO ENERGY 188 CC.,UND,2.52,2.52
PRODUCTOS AMBIENTE,916,L - BT- Batidos,9678,BT-BATIDO VAINILLA PASCUAL 6x200 ML,UND,4.11,4.11
PRODUCTOS AMBIENTE,916,L - BT- Batidos,6681,BT-COLA-CAO SHAKE VASO 200ML C10,UND,5.56,5.56
PRODUCTOS AMBIENTE,916,L - BT- Batidos,6951,BT-BATIDO CHOCOLATE CHOLECK 1L,UND,6.07,6.07
PRODUCTOS AMBIENTE,916,L - BT- Batidos,6952,BT-BATIDO VAINILLA CHOLECK 1 L,UND,9.63,9.63
PRODUCTOS AMBIENTE,916,L - BT- Batidos,5207,BT-BATIDO CHOCOLATE CHOLECK 3X200 ML,UND,8.2,8.2
PRODUCTOS AMBIENTE,916,L - BT- Batidos,5201,BT-BATIDO CHOCOLATE PASCUAL 3x200 ML,UND,0.79,0.79
PRODUCTOS AMBIENTE,918,A - Chocolate - CH - Bombones,5706,DC-MIX-CREAMY-BOMBON-95GR,UND,3.68,3.68
PRODUCTOS AMBIENTE,918,A - Chocolate - CH - Bombones,4193,DC-LINDT-STICK-CARAMELO-SAL-38GR,UND,1.05,1.05
PRODUCTOS AMBIENTE,918,A - Chocolate - CH - Bombones,4198,DC-NOCCIOLA-CRISPY-BOMBON-95G,UND,7.66,7.66
PRODUCTOS AMBIENTE,918,A - Chocolate - CH - Bombones,8701,DC-SURTIDO CHOCOLATES-200G,UND,9.39,9.39
PRODUCTOS AMBIENTE,918,A - Chocolate - CH - Bombones,9927,NVD-BOMBON SURTIDO B/100G,UND,4.23,4.23
PRODUCTOS AMBIENTE,918,A - Chocolate - CH - Bombones,9932,NVD-SURTIDO XOCOBITE B/150G,UND,9.42,9.42
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9926,BLL-CROISSANT ALTEZA 270 G,UND,9.13,9.13
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9928,BLL-LAZOS HOJALDRE NIEVE,UND,9.11,9.11
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9929,BLL-ENSAIMADA ALTEZA 230 G,UND,6.43,6.43
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9934,BLL-LAZOS HOJALDRE CEBRA,UND,6.58,6.58
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9959,BLL-FARTONS POLO B/6UND,UND,5.33,5.33
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9970,BLL-HOJALDRE-ASTORGA-180G,UND,8.59,8.59
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9973,BLL-MAGDALENAS CHOCOCHIPS,UND,2.48,2.48
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9974,BLL-MAGDALENAS MUFFINS CACAO,UND,5.91,5.91
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9808,BLL-GOFRE CON CREMA CACAO 140G,UND,5.79,5.79
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9811,BLL-TARTA TIRAMISU 200GR,UND,6.36,6.36
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9861,BLL-BRACITOS AZUCAR 175G,UND,9.42,9.42
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9857,BLL-BRACITOS CACAO 175 G,UND,7.15,7.15
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9858,BLL-BRACITOS FRESA 175 G,UND,0.9,0.9
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9822,BLL-BRAZO NATA 200GR,UND,6.82,6.82
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9823,BLL-BRAZO CACAO 200GR,UND,6.39,6.39
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9820,BLL-MIX LECHE 200GR,UND,9.59,9.59
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9095,BLL-COCA CASERA B/240 GR.ABUELA,UND,3.14,3.14
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9096,BLL-COCA CASERA MANZANA B/240 GR.,UND,9.85,9.85
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9184,BIZCOCHO ALMENDRA 350 GR,UND,5.16,5.16
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9185,BIZCOCHO BROWNIE 350 GR,UND,6.55,6.55
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9595,BIZCOCHO COLADO PEPITAS 350GR,UND,1.38,1.38
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9599,BLL-BIZCOCHO COCO PUCHOL,UND,1.49,1.49
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,9344,BLL-TARTA DE ALMENDRA DOÑA LOLA,UND,9.05,9.05
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,5639,BIZCOCHO PARTIDO LIMON 350GR,UND,2.58,2.58
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1529,HR-COCA CASERA E/250 GR,UND,4.84,4.84
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1532,HR-COCA MINI RELLENA SURTIDA (1U),UND,8.08,8.08
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1800,CD-CONCHAS CODAN 3 UND,UND,7.47,7.47
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1802,CD-PALMERAS GIGANTE CACAO CODAN 3 UND,UND,9.36,9.36
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1803,CD-BOMBONIUS 2 UND,UND,7.16,7.16
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1804,CD-CROICHOCO 4 UND,UND,9.73,9.73
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1806,CD-ROBIN 4 UND,UND,0.73,0.73
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1807,CD-BOMBON 4 UND,UND,5.09,5.09
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1808,CD-MAZO 4 UND,UND,0.66,0.66
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1809,CD-BOCADITOS COCO 4 UND,UND,6.33,6.33
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1810,CD-LAZOS MOUSSE CHOCO 4 UND,UND,6.87,6.87
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1811,CD-LAZOS MOUSSE GLASS 4 UND.,UND,4.74,4.74
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1814,CD-MAGDALENA SUPREMA 490G,UND,7.82,7.82
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1815,CD-VALENCIANAS LARGAS,UND,0.86,0.86
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1817,CD-CUBANITOS VAINILLA,UND,3.66,3.66
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1818,CD-PALMERAS BANDEJA,UND,4.62,4.62
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1870,BOLLYCAO LECHE 2U PVP,UND,3.6,3.6
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1871,BOLLYCAO CACAO 2U PVP,UND,8.29,8.29
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1872,DONETTES CLASICOS 6 PVP,UND,5.49,5.49
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1873,DONUTS GLACE 2 UD,UND,0.54,0.54
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1874,DONUTS BOMBON 2 UD,UND,4.33,4.33
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1875,WEIKIS LECHE LBE 4 PVP,UND,4.63,4.63
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1820,CD-ROOLY CREMA CACAO 5 UND,UND,6.61,6.61
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1869,DONETTES RAYADOS 5 PVP,UND,7.42,7.42
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1826,CD-PALMERAS 0% AZUCAR AÑADIDO,UND,6.66,6.66
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1827,CD-MAG-SUPREMA 0% AZUCAR AÑADIDO,UND,1.37,1.37
PRODUCTOS AMBIENTE,919,A - BLL - Bollería Industrial,1828,CD-CONCHAS MINI 0% AZUCAR AÑADIDO,UND,3.05,3.05
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,2272,PAPADELTA-ORIG B/65G.,UND,6.46,6.46
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,9332,AP-PAPAS S/JAMON VIDAL 135 G,UND,2.3,2.3
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,9353,AP-PAPAS HUEVO CON JAMON VIDAL B/135 GR,UND,6.45,6.45
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,9313,AP- LAY´S ARTESANAS 120 G,UND,9.89,9.89
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,9318,AP-PAPAS SLIGHT 120 GR,UND,1.48,1.48
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,9329,AP-PAPAS CHIPS VIDAL 150 G.,UND,5.74,5.74
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,8852,AP-PAPAS SANTA ANA B/120 GR,UND,9.37,9.37
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,6538,AP-PAPAS FRITA GR. SELLECCION VIDAL 150G,UND,1.46,1.46
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,7545,AP-PRINGLES ORIGINAL 70 GR,UND,1.97,1.97
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,7546,AP-PRINGLES SOUR CREAM 70 GR,UND,7.47,7.47
PRODUCTOS AMBIENTE,920,A - Aperitivos - AP - Patatas Fritas,7547,AP-PRINGLES PAPRIKA 70 GR,UND,8.37,8.37
PRODUCTOS AMBIENTE,925,B - V - Vinos - Tinto Joven,9027,V-TT-JV- VALENCIA B.TURIS 75 CL,UND,1.39,1.39
PRODUCTOS AMBIENTE,925,B - V - Vinos - Tinto Joven,9111,V-TT-JV-RIOJA-FAUSTINO RIVERO 75 CL,UND,4.79,4.79
PRODUCTOS AMBIENTE,925,B - V - Vinos - Tinto Joven,9374,V-TT-VINO 1920-B/750 ML,UND,1.61,1.61
PRODUCTOS AMBIENTE,925,B - V - Vinos - Tinto Joven,9709,V-TT-JV-SOTILLO CORCHO 75 CL,UND,6.1,6.1
PRODUCTOS AMBIENTE,925,B - V - Vinos - Tinto Joven,9701,V-TT-JV-CASTILLO DE LIRIA TINTO 75 ML,UND,5.36,5.36
PRODUCTOS AMBIENTE,925,B - V - Vinos - Tinto Joven,9702,V-TT-JV-MIRACLE Nº1,UND,9.23,9.23
PRODUCTOS AMBIENTE,925,B - V - Vinos - Tinto Joven,9994,V-TT-JV-COSECHERO 750ML,UND,7.61,7.61
PRODUCTOS AMBIENTE,925,B - V - Vinos - Tinto Joven,5159,V-TT-JV- R.DUERO-PROTOS 75 CL,UND,7.88,7.88
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,4700,CSV-P/P-CALDO PESCADO KNORR 12 P,UND,2.62,2.62
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,4601,CSV-P/P-CALDO DE POLLO 1 LITRO,UND,5.88,5.88
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,4602,CSV-P/P-CALDO DE COCIDO 1 LITRO,UND,4.64,4.64
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,4603,CSV-P/P-CALDO DE COCIDO ALTEZA 1 L,UND,2.78,2.78
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,4604,CSV-P/P-CALDO DE PESCADO ALTEZA 1 L,UND,9.39,9.39
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,4605,CSV-P/P-CALDO DE PESCADO 1 LITRO,UND,8.77,8.77
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,4606,CSV-P/P-CALDO DE POLLO ALTEZA 1 L,UND,4.72,4.72
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,4607,CSV-P/P-CALDO PAELLA C/SOFRITO 1 LITRO,UND,4.88,4.88
PRODUCTOS AMBIENTE,926,A - Conservas - Caldos,9938,CSV-P/P-CALDO CARNE KNORR 12 P,UND,1.97,1.97
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9964,ACT-SPRAY-AOV-CARBONELL-200ML,UND,1.11,1.11
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9966,ACT-SPRAY-TRUFA-200ML,UND,5.25,5.25
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9850,"ACT-OLIVA-CARBONELL 0,4 -1 L",UND,4.96,4.96
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9896,ACT-OLIVA VIRGEN EXTRA PICUAL 500ML,UND,1.88,1.88
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9897,ACT-OLIVA VIRGEN EXTRA HOJIBLANCA 500ML,UND,4.7,4.7
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9899,ACT-OLIVA VIRGEN EXTRA ECO/BIO 500ML,UND,6.59,6.59
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9890,ACT-OLIVA VIRGEN-EXTRA 1 L,UND,0.61,0.61
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9891,ACT-OLIVA VIRGEN-EXTRA 2 L,UND,2.71,2.71
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,9892,ACT-OLIVA VIRGEN-EXTRA 5 L,UND,0.5,0.5
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,6632,ACT-OLIVA VIRGEN EXTRA SIBARIT 250ML,UND,0.7,0.7
PRODUCTOS AMBIENTE,927,A - Aceites - ACT - Oliva,7253,ACT-VIRGEN EXTRA CJ/168 UND 10ML,UND,8.96,8.96
PRODUCTOS AMBIENTE,930,A - AZ - Azucar/Edulcorante,9372,AZ-AZUCAR BLANQUILLA 1 KG,UND,4.67,4.67
PRODUCTOS AMBIENTE,930,A - AZ - Azucar/Edulcorante,9361,AZ-EDULCORANT STEVIA  ALTEZA  60 U.,UND,4.83,4.83
PRODUCTOS AMBIENTE,931,B - RF- Coca cola botella,9549,RF-COCA COLA 2 L (NC),UND,7.2,7.2
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9692,CVZ-EMDBRAU L/33CL,UND,1.83,1.83
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9905,CVZ-AMSTEL PK-12 X 330ML.,UND,3.27,3.27
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9817,CVZ-AMSTEL PACK 24x33 CL,UND,5.65,5.65
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9778,CVZ-MAHOU 5 ESTRELLAS L/33CL,UND,1.96,1.96
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9771,CVZ-CERVEZA SAN MIGUEL L/33CL,UND,3.4,3.4
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9775,CVZ-AGUILA SIN FILTRAR L/33CL,UND,7.57,7.57
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9975,CVZ-AGUILA SIN FILTRAR PACK24x33CL,UND,3.31,3.31
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9978,CVZ-MAHOU 5 ESTRELLAS PACK 24x33CL,UND,5.07,5.07
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9979,CVZ-SAN MIGUEL PACK 12X33CL,UND,3.63,3.63
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,9925,CVZ-AMSTEL L/33 CL,UND,1.49,1.49
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,4840,CVZ-HEINEKEN PACK 12x33 CL,UND,4.53,4.53
PRODUCTOS AMBIENTE,932,B - Cerveza - CVZ - Lata Normal,4841,CVZ-HEINEKEN L/33 CL,UND,3.07,3.07
PRODUCTOS AMBIENTE,934,A - Galletas - Saladas,9930,GLL-KRAMBALS-TOMATE Y MOZZ 70G,UND,9.64,9.64
PRODUCTOS AMBIENTE,934,A - Galletas - Saladas,9916,GLLS-CRACKERS QUINOA Y CHIA GULLON 250 G,UND,6.17,6.17
PRODUCTOS AMBIENTE,934,A - Galletas - Saladas,9953,GLL-KRAMBALS-QUESO-CREMOSO,UND,7.21,7.21
PRODUCTOS AMBIENTE,934,A - Galletas - Saladas,9826,GLLS-CRACKER CON SAL 500GR,UND,5.76,5.76
PRODUCTOS AMBIENTE,934,A - Galletas - Saladas,9502,GLLS-KRIT CANAPE CUETARA 100 GR,UND,4.66,4.66
PRODUCTOS AMBIENTE,935,A - Pan - P - Tostado y Rallado,9346,P-PAN RALLADO AJO-PEREJIL 250 G,UND,4.13,4.13
PRODUCTOS AMBIENTE,935,A - Pan - P - Tostado y Rallado,9956,P-PICATOSTES-AJO-75G,UND,8.1,8.1
PRODUCTOS AMBIENTE,935,A - Pan - P - Tostado y Rallado,9986,P-PICATOSTE-NATURAL-75G,UND,1.35,1.35
PRODUCTOS AMBIENTE,935,A - Pan - P - Tostado y Rallado,4002,P-PAN RALLADO  250 G,UND,6.97,6.97
PRODUCTOS AMBIENTE,935,A - Pan - P - Tostado y Rallado,4003,P-PAN RALLADO 250 G,UND,8.07,8.07
PRODUCTOS AMBIENTE,935,A - Pan - P - Tostado y Rallado,1943,PAN TOSTADO NORMAL B/270 GR (30 REB),UND,5.42,5.42
PRODUCTOS AMBIENTE,935,A - Pan - P - Tostado y Rallado,1944,PAN TOSTADO INTEGRAL B/270 GR (30 REB),UND,9.88,9.88
PRODUCTOS AMBIENTE,936,A - Pan - P - Rosquilletas,9421,P-ROSQUILLETAS ART-PIPAS VELARTE 2x67 G,UND,7.22,7.22
PRODUCTOS AMBIENTE,936,A - Pan - P - Rosquilletas,9422,P-SALADITOS VELARTE 2x70 G,UND,3.56,3.56
PRODUCTOS AMBIENTE,936,A - Pan - P - Rosquilletas,9423,P-ROSQUILLETAS VELARTE 2x60 G,UND,3.1,3.1
PRODUCTOS AMBIENTE,936,A - Pan - P - Rosquilletas,9424,P-ROSQUILLETAS CHOCOLATE 2x67 G,UND,5.02,5.02
PRODUCTOS AMBIENTE,936,A - Pan - P - Rosquilletas,9083,P-ROSQUILLETA TRADICIONAL ALBA 2x70 GR,UND,6.37,6.37
PRODUCTOS AMBIENTE,936,A - Pan - P - Rosquilletas,9011,P-ROSQUILLETA PLANA PIPAS ALBA 2x70 GR,UND,6.39,6.39
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9992,CC-PURE PATATAS MAGGI NORMAL 115G,UND,8.56,8.56
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9977,CC-PURE PATATAS 230 G,UND,4.8,4.8
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9968,CRP-CREMA VERDURA MEDITERRAN KNORR 500ML,UND,10.0,10.0
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9969,CRP-CREMA CALABAZA KNORR 500 ML,UND,1.74,1.74
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9922,CC-SOPA COCIDO GALLINA BLANCA 72 G,UND,4.39,4.39
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9923,CC-SOPA POLLO C/FIDEO GALL. BLANCA 98 G,UND,5.29,5.29
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9924,CC-SOPA VERDURAS GALLINA BLANCA 57 G,UND,9.89,9.89
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9939,CC-SOPISTANT CHAM GALLINA BLANCA 3 SBRES,UND,2.57,2.57
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",9942,CC-SOPISTANT POLL GALLINA BLANCA 3 SBRES,UND,3.86,3.86
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",5330,CC-SOPA KNORR ESPARRAGOS,UND,9.6,9.6
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",5334,CC-SOPA KNORR CHAMPIÑONES,UND,4.15,4.15
PRODUCTOS AMBIENTE,937,"A - Conservas - CSV-Sopas,cremas y purés",5224,CC-SOPA KNORR CEBOLLA,UND,4.98,4.98
PRODUCTOS AMBIENTE,939,A - Condimentos - VNG- Vinagres,9962,VNG-VINAGRE BALSA MODENA ALTEZA 250 ML,UND,7.86,7.86
PRODUCTOS AMBIENTE,939,A - Condimentos - VNG- Vinagres,9972,VNG-VINAGRE MANZANA DARRO 1L,UND,7.82,7.82
PRODUCTOS AMBIENTE,939,A - Condimentos - VNG- Vinagres,9697,VNG-VINAGRE DE VINO BLANCO 1L,UND,2.19,2.19
PRODUCTOS AMBIENTE,940,B - Refrescos - RF- Té,5185,RF-NESTEA LIMON 1.5 L,UND,6.33,6.33
PRODUCTOS AMBIENTE,941,B - Refrescos - RF- Gaseosas,5184,RF-SPRITE B/2 L,UND,3.86,3.86
PRODUCTOS AMBIENTE,941,B - Refrescos - RF- Gaseosas,4816,"RF-GASEOSA LA CASERA B/1,5 L",UND,4.58,4.58
PRODUCTOS AMBIENTE,941,B - Refrescos - RF- Gaseosas,4818,RF-GASEOSA ALTEZA B/50 CL,UND,4.44,4.44
