Familia,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€),Margen Beneficio (€),% Beneficio,Ratio Precio/Costo
PRODUCTOS AMBIENTE,A - Conservas Pescado- Atún,6886,CSV-P-BONITO DEL NORTE AC/OL OL-120,UND,10.87,14.37,3.5,30.0,1.3219871205151794
PRODUCTOS AMBIENTE,A - Conservas Pescado- Atún,6888,CSV-P-ATUN EN TOMATE PACK 3U,UND,5.99,28.47,22.479999999999997,380.0,4.7529215358931545
PRODUCTOS AMBIENTE,A - Conservas Pescado- Atún,9510,CSV-P-ATUN AC/GI RO85 SAGRES P3,UND,4.56,16.12,11.560000000000002,250.0,3.535087719298246
PRODUCTOS AMBIENTE,A - Conservas Pescado- Atún,9431,CSV-P-ATUN CLARO VENTRESCA AC/OL120 ORBE,UND,1.81,15.93,14.12,780.0,8.80110497237569
PRODUCTOS AMBIENTE,A - Conservas Pescado- Atún,9515,CSV-P-ATUN CLARO CALVO AC/VE P-3,UND,7.34,32.52,25.180000000000003,340.0,4.430517711171663
PRODUCTOS AMBIENTE,A - Conservas Pescado- Atún,9516,CSV-P-ATUN AC/GI RO85 FENICIA P3,UND,9.0,25.0,16.0,180.0,2.7777777777777777
PRODUCTOS AMBIENTE,A - Conservas Pescado- Atún,9517,CSV-P-ATUN CLARO B/ AC/VE DIAMI P3X80GR,UND,4.55,16.1,11.55,250.0,3.5384615384615388
PRODUCTOS AMBIENTE,A - Conservas Pescado- Atún,4599,CSV-P-ATUN MIGAS BOLSA 1KG,UND,8.52,36.06,27.540000000000003,320.0,4.232394366197184
PRODUCTOS AMBIENTE,A - Chocolate - CHR - Tabletas,5192,CH-CHOCOLATE PURO ALMNDRA VALOR S/AZ.150,UND,0.79,17.16,16.37,2070.0,21.72151898734177
PRODUCTOS AMBIENTE,A - Chocolate - CHR - Tabletas,2986,HUEVO CHOCOLATE ALTEZA PACK 3,UND,3.45,13.9,10.45,300.0,4.028985507246377
PRODUCTOS AMBIENTE,A - Chocolate - CHR - Tabletas,9795,CH-CHOCOLATE VALOR PURO ALMENDRA 250G,UND,14.78,73.12,58.34,390.0,4.947225981055481
PRODUCTOS AMBIENTE,A - Chocolate - CHR - Tabletas,9788,CH-CHOCOLATE LECHE S/AZUCAR VALOR 100 G,UND,0.57,8.14,7.57,1330.0,14.280701754385968
PRODUCTOS AMBIENTE,A - Chocolate - CHR - Tabletas,9790,CH-CHOCO EXTRAFINO C/LECHE NESTLE 125G,UND,12.42,47.76,35.339999999999996,280.0,3.8454106280193234
PRODUCTOS AMBIENTE,A - Chocolate - CHR - Tabletas,9791,CH-CHOCOLATE PURO VALOR 300 G,UND,14.32,17.82,3.5,20.0,1.244413407821229
PRODUCTOS AMBIENTE,A - Chocolate - CHR - Tabletas,9799,CH-CHOCO BLANCO MILKYBAR NESTLE 100G,UND,6.87,41.48,34.61,500.0,6.037845705967976
PRODUCTOS AMBIENTE,B - V - Vinos - Sidra,5178,CV-SIDRA EL GAITERO N-1,UND,11.45,29.9,18.45,160.0,2.611353711790393
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,5335,CSV-V-TOMATE ENTER PELAD. LT/1/2K BELTOR,UND,3.53,7.03,3.5000000000000004,100.0,1.991501416430595
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,5336,CSV-V-TOMATE TRIT. BELTORO LT/1K,UND,3.31,13.62,10.309999999999999,310.0,4.114803625377643
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,5337,CSV-V-TOMATE TRIT. BELTORO LT/1/2K,UND,6.81,41.24,34.43,509.99999999999994,6.055800293685757
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,9757,SLS-TOMATE FRITO LT/2650Gr,UND,2.31,11.62,9.309999999999999,400.0,5.03030303030303
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,9725,CSV-V-TOMATE TRIT. CELORRIO 390 GR,UND,10.37,41.61,31.240000000000002,300.0,4.0125361620057864
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,9991,CSV-V-TOMATE TRITURADO LT/5 KG,UND,3.82,21.96,18.14,470.0,5.74869109947644
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,9551,CSV-V-TOMATE TROCEADO 1/2 KG,UND,10.64,28.28,17.64,170.0,2.6578947368421053
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,9298,CSV-V-TOMATE TRIT CELORRIO LT/1K,UND,11.28,14.78,3.5,30.0,1.3102836879432624
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,7526,CSV-V-CEBOLLA-FRITA-1KG,UND,6.02,19.04,13.02,220.00000000000003,3.162790697674419
PRODUCTOS AMBIENTE,A - Conservas - CSV-V - Tomate,7524,CSV-V-TOMATE-NATURAL-700G,UND,10.11,54.44,44.33,440.00000000000006,5.384767556874382
PRODUCTOS AMBIENTE,A - Conservas - SLS-Tomate frito,8724,SLS-TOMATE FRITO SOLIS 340 GR,UND,14.26,71.04,56.78000000000001,400.0,4.981767180925667
PRODUCTOS AMBIENTE,A - Conservas - SLS-Tomate frito,9622,CSV-V-TOMATE-FRITO-KIKI-705G,UND,12.45,15.95,3.5,30.0,1.2811244979919678
PRODUCTOS AMBIENTE,A - Conservas - SLS-Tomate frito,9623,CSV-V-TOMATE-FRITO-KIKI-300G,UND,1.97,16.41,14.44,730.0,8.32994923857868
PRODUCTOS AMBIENTE,A - Conservas - SLS-Tomate frito,9727,CSV-V-TOMATE-FRITO-C/CEB-350,UND,9.94,53.76,43.82,440.00000000000006,5.408450704225352
PRODUCTOS AMBIENTE,A - Conservas - SLS-Tomate frito,9721,SLS-TOMATE FRITO SOLIS P-3x200G,UND,10.5,42.0,31.5,300.0,4.0
PRODUCTOS AMBIENTE,A - Conservas - SLS-Tomate frito,9724,SLS-TOMATE FRITO SOLIS 360 GR,UND,7.5,33.0,25.5,340.0,4.4
PRODUCTOS AMBIENTE,A - Conservas - SLS-Tomate frito,5199,SLS-TOMATE FRITO HIDA 500GRS,UND,8.9,24.8,15.9,180.0,2.7865168539325844
PRODUCTOS AMBIENTE,A - Conservas Pescado - Sardinas,9828,CSV-SARDINILLA-AC/OL-RR125,UND,11.56,45.18,33.62,290.0,3.908304498269896
PRODUCTOS AMBIENTE,A - Conservas Pescado - Sardinas,9042,CSV-P-SARDINILLA EN TOMATE RR-90,UND,8.0,23.0,15.0,190.0,2.875
PRODUCTOS AMBIENTE,A - Conservas Pescado - Sardinas,9066,CSV-P-SARDINILLA  AC/OL. F.A RR-90 ORBE,UND,10.18,13.68,3.5,30.0,1.343811394891945
PRODUCTOS AMBIENTE,A - Conservas Pescado - Sardinas,9061,CSV-P-SARDINILLA AC/GI RR-90,UND,4.04,15.08,11.04,270.0,3.732673267326733
PRODUCTOS AMBIENTE,A - Conservas Pescado - Sardinas,6880,CSV-P-SARDINAS ESCAB. RR-125,UND,14.35,17.85,3.5000000000000018,20.0,1.2439024390243905
PRODUCTOS AMBIENTE,A - Conservas Pescado - Sardinas,6881,CSV-P-SARDINAS AC/OL RR-125,UND,9.35,12.85,3.5,40.0,1.374331550802139
PRODUCTOS AMBIENTE,A - Conservas Pescado - Sardinas,6882,CSV-P-SARDINAS EN TOMATE RR-125,UND,2.0,22.0,20.0,1000.0,11.0
PRODUCTOS AMBIENTE,A - Conservas Pescado - Sardinas,6883,CSV-P-SARDINAS PICANTES RR-125,UND,5.87,9.37,3.499999999999999,60.0,1.5962521294718908
PRODUCTOS AMBIENTE,Conservas Dulces,9055,CD-MERMELADA FRAMBUESAS LVF T/280 GR,UND,14.13,35.26,21.129999999999995,150.0,2.495399858457183
PRODUCTOS AMBIENTE,Conservas Dulces,9086,CD-MERMELADA ALBARICOQUE LVF T/280 GR,UND,4.04,30.16,26.12,650.0,7.465346534653466
PRODUCTOS AMBIENTE,Conservas Dulces,9088,CD-MERMELADA TOMATE LVF T/285 GR,UND,5.79,27.87,22.080000000000002,380.0,4.813471502590674
PRODUCTOS AMBIENTE,Conservas Dulces,9089,CD-MERMELADA NARANJA AMARGA LVF T/285GR,UND,6.37,39.48,33.11,520.0,6.197802197802197
PRODUCTOS AMBIENTE,Conservas Dulces,9068,CD-MERMELADA FRESA LVF T/280 GR,UND,1.84,5.34,3.5,190.0,2.902173913043478
PRODUCTOS AMBIENTE,Conservas Dulces,9071,CD-MERMELADA FRUTAS BOSQUE LVF T/280 GR,UND,5.3,26.4,21.099999999999998,400.0,4.981132075471698
PRODUCTOS AMBIENTE,Conservas Dulces,9072,CD-MERMELADA CIRUELA LVF T/280 GR,UND,13.52,51.06,37.540000000000006,280.0,3.7766272189349115
PRODUCTOS AMBIENTE,Conservas Dulces,9075,CD-MERMELADA MELOCOTON LVF T/280 GR,UND,2.71,6.21,3.5,130.0,2.291512915129151
PRODUCTOS AMBIENTE,Conservas Dulces,9662,CSV-FRU-12 UVAS SUERTE 125 ML,UND,6.03,38.12,32.089999999999996,530.0,6.3217247097844105
PRODUCTOS AMBIENTE,Conservas Dulces,9839,CSV-FRU-MELOCOTON ALMIBAR 4/6 500G,UND,13.47,33.94,20.47,150.0,2.519673348181143
PRODUCTOS AMBIENTE,Conservas Dulces,9841,CSV-FRU-PIÑA RODAJA JUGO 340GR PE,UND,13.31,33.62,20.309999999999995,150.0,2.5259203606311043
PRODUCTOS AMBIENTE,"Platos Preparados,Sopas y Caldos",4631,CSV-P/P-CALDO DE VERDURAS 1 LITRO,UND,11.16,14.66,3.5,30.0,1.3136200716845878
PRODUCTOS AMBIENTE,B - Zumos - Z - Zumos,9935,Z-MELOCOTON DON SIMON6x200 ML,UND,12.73,64.92,52.19,409.99999999999994,5.099764336213669
PRODUCTOS AMBIENTE,B - Zumos - Z - Zumos,9936,Z-ZUMO NARANJA DON SIMON P6X200 ML,UND,12.49,47.97,35.48,280.0,3.8406725380304243
PRODUCTOS AMBIENTE,B - Zumos - Z - Zumos,9937,Z-PIÑA DON SIMON6x200 ML,UND,1.92,10.84,8.92,459.99999999999994,5.645833333333333
PRODUCTOS AMBIENTE,B - Zumos - Z - Zumos,9533,Z- MELOCOTON CRISTAL 200 ML,UND,3.08,19.74,16.659999999999997,540.0,6.409090909090908
PRODUCTOS AMBIENTE,B - Zumos - Z - Zumos,9534,Z- PIÑA COFRUTOS CRISTAL 200 ML,UND,3.17,26.68,23.509999999999998,740.0,8.41640378548896
PRODUCTOS AMBIENTE,B - Zumos - Z - Zumos,9535,Z-ZUMO TOMATE CRISTAL 200 ML,UND,5.9,18.8,12.9,220.00000000000003,3.1864406779661016
PRODUCTOS AMBIENTE,B - Zumos - Z - Zumos,9536,Z-ZUMO MANZANA CRISTAL 200 ML,UND,1.87,16.11,14.239999999999998,760.0,8.614973262032084
PRODUCTOS AMBIENTE,Aceitunas,8821,AC-PEPINILLOS EN VINAGRE 340 GR,UND,0.78,17.12,16.34,2090.0,21.94871794871795
PRODUCTOS AMBIENTE,Aceitunas,8822,AC-BANDERILLA PICANTE 340 GR,UND,0.95,4.45,3.5,370.0,4.68421052631579
PRODUCTOS AMBIENTE,Aceitunas,8823,AC-GUINDILLA PICANTE 340 GR,UND,5.35,17.7,12.35,229.99999999999997,3.308411214953271
PRODUCTOS AMBIENTE,Aceitunas,8824,AC-CEBOLLITAS EN VINAGRE 340 GR,UND,6.22,9.72,3.500000000000001,60.0,1.5627009646302252
PRODUCTOS AMBIENTE,Aceitunas,8819,AC-MANZANILLA C/H 350 GR,UND,2.4,11.8,9.4,390.0,4.916666666666667
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas HORECA,9685,SLS-MAYONESA CASERA 2L,UND,8.35,47.4,39.05,470.0,5.676646706586826
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas HORECA,9687,SLS-BARBACOA-GP-1850 GR,UND,13.41,50.73,37.31999999999999,280.0,3.7829977628635345
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas HORECA,9688,SLS-KETCHUP-GP-1850 GR,UND,9.58,13.08,3.5,40.0,1.3653444676409185
PRODUCTOS AMBIENTE,A - Conservas - CSV -Patés,9305,PS-PATE TARRADELLAS PIMIENTA 125GR,UND,13.33,50.49,37.160000000000004,280.0,3.787696924231058
PRODUCTOS AMBIENTE,A - Conservas - CSV -Patés,9306,PS-PATE TARRADELLAS FINAS HIERBAS 125 GR,UND,13.22,66.88,53.66,409.99999999999994,5.059001512859304
PRODUCTOS AMBIENTE,A - Conservas - CSV -Patés,9886,CSV-PS-PATE FOIGRAS LA PIARA P-3,UND,7.3,10.8,3.500000000000001,50.0,1.4794520547945207
PRODUCTOS AMBIENTE,"Batidos, Zumos y Leches",9395,L-YOGURT-COCO PASCUAL P-4,UND,7.3,21.6,14.3,200.0,2.9589041095890414
PRODUCTOS AMBIENTE,"Batidos, Zumos y Leches",9390,L-YOGURT-NATURAL AZ PASCUAL P-4,UND,7.22,10.72,3.500000000000001,50.0,1.4847645429362881
PRODUCTOS AMBIENTE,A - Arroces,9026,ARROZ EXTRA DACSA 1 K,UND,8.91,49.64,40.730000000000004,459.99999999999994,5.5712682379349046
PRODUCTOS AMBIENTE,A - Arroces,9016,ARROZ BASMATI DACSA 1K,UND,13.29,33.58,20.29,150.0,2.526711813393529
PRODUCTOS AMBIENTE,A - Arroces,9007,ARROZ BOMBA DACSA 1K,UND,12.71,32.42,19.71,160.0,2.5507474429583006
PRODUCTOS AMBIENTE,A - Arroces,9009,ARROZ VAPORIZADO DACSA 1 K,UND,4.6,8.1,3.5,80.0,1.7608695652173914
PRODUCTOS AMBIENTE,A - Arroces,6455,ARROZ EXTRA FALLERA 1 K,UND,4.84,8.34,3.5,70.0,1.7231404958677685
PRODUCTOS AMBIENTE,A - Arroces,9770,ARROZ BOMBA LA CARRETA 1 K,UND,7.8,22.6,14.8,190.0,2.897435897435898
PRODUCTOS AMBIENTE,A - Arroces,9779,ARROZ REDONDO 1 KG(DO VLC),UND,12.16,62.64,50.480000000000004,420.0,5.151315789473684
PRODUCTOS AMBIENTE,A - Arroces,9781,ARROZ BOMBA LA FALLERA 1KG,UND,3.82,14.64,10.82,280.0,3.8324607329842935
PRODUCTOS AMBIENTE,A - Arroces,9954,ARROZ INTEGRAL C/QUIN BRILLANTE VASO P2,UND,10.34,41.52,31.180000000000003,300.0,4.015473887814314
PRODUCTOS AMBIENTE,A - Arroces,9958,VASITO ARROZ REDONDO BRILLANTE 125 GR P2,UND,10.15,40.95,30.800000000000004,300.0,4.0344827586206895
PRODUCTOS AMBIENTE,A - Harinas - HA - Harinas,9860,HA-HARINA FRITURAS HARICAMAN 1 K,UND,5.97,18.94,12.970000000000002,220.00000000000003,3.172529313232831
PRODUCTOS AMBIENTE,A - Harinas - HA - Harinas,5205,HA-MAIZENA HARINA FINA MAIZ 400 G,UND,3.49,6.99,3.5,100.0,2.0028653295128938
PRODUCTOS AMBIENTE,A - Harinas - HA - Harinas,1445,HA-HARINA TRIGO ALTEZA 1KG,UND,5.15,25.95,20.799999999999997,400.0,5.03883495145631
PRODUCTOS AMBIENTE,A - Harinas - HA - Harinas,1447,HA-HARINA TRIGO HARICAMAN 1 K,UND,4.34,15.68,11.34,260.0,3.6129032258064515
PRODUCTOS AMBIENTE,L - Leche - L - Entera,6411,L-LECHE ENTERA ASTURIANA 1.5 L,UND,12.62,48.36,35.74,280.0,3.8320126782884314
PRODUCTOS AMBIENTE,L - Leche - L - Entera,9388,L-LECHE S/ LACTOSA ENTERA PASCUAL 1L,UND,9.72,52.88,43.160000000000004,440.00000000000006,5.440329218106996
PRODUCTOS AMBIENTE,L - Leche - L - Entera,9483,L-LECHE ENTERA PASCUAL  1 L,UND,0.59,12.27,11.68,1980.0,20.796610169491526
PRODUCTOS AMBIENTE,L - Leche - L - Entera,9497,L-LECHE CALCIO ENTERA PASCUAL 1L,UND,10.88,28.76,17.880000000000003,160.0,2.6433823529411766
PRODUCTOS AMBIENTE,B - V - Vinos - Cavas,9798,CV-HOYA CADENAS SEMI SECO 75 CL,UND,4.62,16.24,11.619999999999997,250.0,3.5151515151515147
PRODUCTOS AMBIENTE,B - V - Vinos - Cavas,9756,CV-CAVA J.SERRA BRUT NATURE 750CL,UND,1.26,9.52,8.26,660.0,7.555555555555555
PRODUCTOS AMBIENTE,L - BT- Batidos,9567,BT-BATIDO COLA CAO ENERGY 188 CC.,UND,13.2,66.8,53.599999999999994,409.99999999999994,5.0606060606060606
PRODUCTOS AMBIENTE,L - BT- Batidos,9678,BT-BATIDO VAINILLA PASCUAL 6x200 ML,UND,6.63,20.26,13.630000000000003,210.0,3.0558069381598796
PRODUCTOS AMBIENTE,L - BT- Batidos,6681,BT-COLA-CAO SHAKE VASO 200ML C10,UND,0.65,12.45,11.799999999999999,1820.0,19.153846153846153
PRODUCTOS AMBIENTE,L - BT- Batidos,6951,BT-BATIDO CHOCOLATE CHOLECK 1L,UND,7.46,10.96,3.500000000000001,50.0,1.4691689008042896
PRODUCTOS AMBIENTE,L - BT- Batidos,6952,BT-BATIDO VAINILLA CHOLECK 1 L,UND,5.0,17.0,12.0,240.0,3.4
PRODUCTOS AMBIENTE,L - BT- Batidos,5207,BT-BATIDO CHOCOLATE CHOLECK 3X200 ML,UND,2.0,22.0,20.0,1000.0,11.0
PRODUCTOS AMBIENTE,L - BT- Batidos,5201,BT-BATIDO CHOCOLATE PASCUAL 3x200 ML,UND,14.36,53.58,39.22,270.0,3.731197771587744
PRODUCTOS AMBIENTE,A - Chocolate - CH - Bombones,5706,DC-MIX-CREAMY-BOMBON-95GR,UND,4.38,15.76,11.379999999999999,260.0,3.598173515981735
PRODUCTOS AMBIENTE,A - Chocolate - CH - Bombones,4193,DC-LINDT-STICK-CARAMELO-SAL-38GR,UND,1.15,13.95,12.799999999999999,1110.0,12.130434782608695
PRODUCTOS AMBIENTE,A - Chocolate - CH - Bombones,4198,DC-NOCCIOLA-CRISPY-BOMBON-95G,UND,5.02,25.56,20.54,409.99999999999994,5.091633466135458
PRODUCTOS AMBIENTE,A - Chocolate - CH - Bombones,8701,DC-SURTIDO CHOCOLATES-200G,UND,6.85,31.05,24.200000000000003,350.0,4.532846715328468
PRODUCTOS AMBIENTE,A - Chocolate - CH - Bombones,9927,NVD-BOMBON SURTIDO B/100G,UND,9.48,12.98,3.5,40.0,1.369198312236287
PRODUCTOS AMBIENTE,A - Chocolate - CH - Bombones,9932,NVD-SURTIDO XOCOBITE B/150G,UND,11.07,58.28,47.21,430.0,5.264679313459801
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9926,BLL-CROISSANT ALTEZA 270 G,UND,3.09,19.77,16.68,540.0,6.398058252427185
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9928,BLL-LAZOS HOJALDRE NIEVE,UND,3.96,22.38,18.419999999999998,470.0,5.651515151515151
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9929,BLL-ENSAIMADA ALTEZA 230 G,UND,9.76,26.52,16.759999999999998,170.0,2.7172131147540983
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9934,BLL-LAZOS HOJALDRE CEBRA,UND,6.44,19.88,13.439999999999998,210.0,3.08695652173913
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9959,BLL-FARTONS POLO B/6UND,UND,6.1,9.6,3.5,60.0,1.5737704918032787
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9970,BLL-HOJALDRE-ASTORGA-180G,UND,9.81,39.93,30.119999999999997,310.0,4.0703363914373085
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9973,BLL-MAGDALENAS CHOCOCHIPS,UND,10.08,54.32,44.24,440.00000000000006,5.388888888888889
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9974,BLL-MAGDALENAS MUFFINS CACAO,UND,0.95,13.35,12.4,1310.0,14.052631578947368
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9808,BLL-GOFRE CON CREMA CACAO 140G,UND,3.53,14.06,10.530000000000001,300.0,3.98300283286119
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9811,BLL-TARTA TIRAMISU 200GR,UND,5.93,37.72,31.79,540.0,6.360876897133221
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9861,BLL-BRACITOS AZUCAR 175G,UND,1.64,5.14,3.5,210.0,3.1341463414634148
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9857,BLL-BRACITOS CACAO 175 G,UND,3.49,20.97,17.479999999999997,500.0,6.008595988538681
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9858,BLL-BRACITOS FRESA 175 G,UND,1.16,9.32,8.16,700.0,8.03448275862069
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9822,BLL-BRAZO NATA 200GR,UND,13.39,67.56,54.17,400.0,5.045556385362211
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9823,BLL-BRAZO CACAO 200GR,UND,14.24,17.74,3.4999999999999982,20.0,1.2457865168539324
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9820,BLL-MIX LECHE 200GR,UND,12.81,32.62,19.809999999999995,150.0,2.5464480874316937
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9095,BLL-COCA CASERA B/240 GR.ABUELA,UND,3.37,20.61,17.24,509.99999999999994,6.1157270029673585
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9096,BLL-COCA CASERA MANZANA B/240 GR.,UND,8.5,12.0,3.5,40.0,1.411764705882353
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9184,BIZCOCHO ALMENDRA 350 GR,UND,12.53,32.06,19.53,160.0,2.5586592178770955
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9185,BIZCOCHO BROWNIE 350 GR,UND,7.22,10.72,3.500000000000001,50.0,1.4847645429362881
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9595,BIZCOCHO COLADO PEPITAS 350GR,UND,3.4,6.9,3.5000000000000004,100.0,2.0294117647058827
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9599,BLL-BIZCOCHO COCO PUCHOL,UND,1.41,14.73,13.32,940.0,10.446808510638299
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,9344,BLL-TARTA DE ALMENDRA DOÑA LOLA,UND,14.27,71.08,56.81,400.0,4.981079187105816
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,5639,BIZCOCHO PARTIDO LIMON 350GR,UND,2.83,6.33,3.5,120.0,2.2367491166077738
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1529,HR-COCA CASERA E/250 GR,UND,11.25,44.25,33.0,290.0,3.933333333333333
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1532,HR-COCA MINI RELLENA SURTIDA (1U),UND,9.65,39.45,29.800000000000004,310.0,4.0880829015544045
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1800,CD-CONCHAS CODAN 3 UND,UND,8.71,36.63,27.92,320.0,4.205510907003444
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1802,CD-PALMERAS GIGANTE CACAO CODAN 3 UND,UND,6.36,39.44,33.08,520.0,6.201257861635219
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1803,CD-BOMBONIUS 2 UND,UND,14.87,36.74,21.870000000000005,150.0,2.4707464694014796
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1804,CD-CROICHOCO 4 UND,UND,13.84,52.02,38.18000000000001,280.0,3.758670520231214
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1806,CD-ROBIN 4 UND,UND,13.4,16.9,3.4999999999999982,30.0,1.261194029850746
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1807,CD-BOMBON 4 UND,UND,1.18,18.72,17.54,1490.0,15.864406779661017
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1808,CD-MAZO 4 UND,UND,6.23,29.19,22.96,370.0,4.685393258426966
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1809,CD-BOCADITOS COCO 4 UND,UND,8.37,47.48,39.11,470.0,5.672640382317802
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1810,CD-LAZOS MOUSSE CHOCO 4 UND,UND,9.73,52.92,43.19,440.00000000000006,5.438848920863309
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1811,CD-LAZOS MOUSSE GLASS 4 UND.,UND,10.37,27.74,17.369999999999997,170.0,2.6750241080038575
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1814,CD-MAGDALENA SUPREMA 490G,UND,9.8,26.6,16.8,170.0,2.7142857142857144
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1815,CD-VALENCIANAS LARGAS,UND,5.91,18.82,12.91,220.00000000000003,3.1844331641285955
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1817,CD-CUBANITOS VAINILLA,UND,1.06,18.24,17.18,1620.0,17.207547169811317
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1818,CD-PALMERAS BANDEJA,UND,2.4,23.6,21.200000000000003,880.0000000000001,9.833333333333334
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1870,BOLLYCAO LECHE 2U PVP,UND,12.71,64.84,52.13,409.99999999999994,5.101494885916601
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1871,BOLLYCAO CACAO 2U PVP,UND,9.61,26.22,16.61,170.0,2.72840790842872
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1872,DONETTES CLASICOS 6 PVP,UND,7.13,31.89,24.76,350.0,4.4726507713884995
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1873,DONUTS GLACE 2 UD,UND,10.46,55.84,45.38,430.0,5.338432122370937
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1874,DONUTS BOMBON 2 UD,UND,5.97,9.47,3.500000000000001,60.0,1.5862646566164156
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1875,WEIKIS LECHE LBE 4 PVP,UND,9.7,13.2,3.5,40.0,1.3608247422680413
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1820,CD-ROOLY CREMA CACAO 5 UND,UND,11.41,44.73,33.31999999999999,290.0,3.9202453987730057
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1869,DONETTES RAYADOS 5 PVP,UND,4.01,30.04,26.03,650.0,7.491271820448878
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1826,CD-PALMERAS 0% AZUCAR AÑADIDO,UND,6.61,10.11,3.499999999999999,50.0,1.5295007564296519
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1827,CD-MAG-SUPREMA 0% AZUCAR AÑADIDO,UND,4.02,30.08,26.06,650.0,7.4825870646766175
PRODUCTOS AMBIENTE,A - BLL - Bollería Industrial,1828,CD-CONCHAS MINI 0% AZUCAR AÑADIDO,UND,11.86,61.44,49.58,420.0,5.18043844856661
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,2272,PAPADELTA-ORIG B/65G.,UND,13.74,17.24,3.4999999999999982,30.0,1.254730713245997
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,9332,AP-PAPAS S/JAMON VIDAL 135 G,UND,8.8,24.6,15.8,180.0,2.7954545454545454
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,9353,AP-PAPAS HUEVO CON JAMON VIDAL B/135 GR,UND,9.29,51.16,41.87,450.0,5.506996770721206
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,9313,AP- LAY´S ARTESANAS 120 G,UND,14.46,35.92,21.46,150.0,2.484094052558783
